Date,equity_index_gdp,government_bond_gdp,currency_gdp,equity_index_cpi,government_bond_cpi,currency_cpi,equity_index_interest_rate,government_bond_interest_rate,currency_interest_rate,equity_index_exchange_rate,government_bond_exchange_rate,currency_exchange_rate
2007-11-01,0.036612399161693905,0.035130239253377424,0.03222009394084367,-0.033875037487769516,0.07630462087214715,0.02341178377838716,0.06653478559214664,-0.035815525339196096,-0.021738811985240067,0.016207062686073668,-0.01439869678961375,-0.005969394210109454
2007-12-01,0.006521068307395111,0.004192613442126345,-0.0007112049744098236,0.0010904404193889544,0.009617975515188828,-0.0060331011418123925,0.0297172271179966,0.024956378562383773,0.04293800220776618,-0.013145712465493696,-0.027631921278218275,0.11437024662006243
2008-01-01,0.005710869356288441,-0.019054841840927705,0.036166091747924,0.07184586167461099,-0.030069987488363894,0.05217758143855405,0.011829992437331231,-0.04970891536874785,0.006138906001565467,0.07289481324593125,-0.03226766790141815,0.014741254427933724
2008-02-01,0.04134826414813414,-0.007364616356598641,0.05579271093168064,-0.03371122334926435,-0.03373163216342264,0.07453479554191733,0.0037687854376600074,0.024032997580138497,-0.02484148824430511,-0.04034195297163597,0.01988767382986324,0.058945403538324614
2008-03-01,-0.06696635520531798,-0.02599037208579804,0.0012035557245308876,0.010435567047359208,-0.03730297659533908,0.029189531654624908,-0.07016730499452276,0.02768075315129643,-0.0010296669722511754,0.033209506252973794,0.05268170025844565,0.06752700875589068
2008-04-01,0.021223325198939946,-0.040262395963116315,0.017047013293663593,-0.041081834836447895,-0.0021987672435109305,0.02506959011330737,0.06132482838919543,-0.039844648263624625,0.018562911850044304,-0.051870002850121215,-0.0064067117322548,-0.012900564421026226
2008-05-01,0.00246283020452894,-0.0006963087582786231,0.009140436327695818,-0.02994570877775733,-0.016468075309820366,0.008531828156671997,0.02768346753703476,-0.021664457736096352,0.01380500529413373,-0.03950158443171985,-0.024681994357770576,0.029415736163516903
2008-06-01,0.057488979153166725,-0.04858963062959178,0.013675469751435422,0.06465153398577428,0.040100084529239924,0.03494927458736944,-0.06403455725783538,0.03026499988121308,0.008432768848232762,0.04945230432324454,-0.02528392658841804,0.034144588068280655
2008-07-01,-0.011345335942611855,0.0034863535392657724,-0.0029373168468199208,0.02409108704781109,-0.03465909697461582,0.04789053565508902,0.0706768449668917,0.004574701022838876,0.0349707928989004,0.033787343487331215,-0.009878774094780846,0.008951876960231296
2008-08-01,0.006702948327303527,0.010369656133390625,-0.04326480174761791,0.031927108056490135,-0.018830919621364284,-0.07358611945094228,0.04327203822253092,-0.010953595714367386,-0.02855996202014737,0.05507623398190675,-0.015423106194809534,-0.014987625325671973
2008-09-01,0.06978383576675791,0.0021080859279195285,0.01009528567755122,0.0791906162109197,0.013499149238031395,-0.07126524724184809,0.04420466348404242,-0.03055513491918794,-0.09351945040246837,0.026849099666366102,0.03539203430510698,-0.05314955819458922
2008-10-01,0.10891732263046829,-0.014900007725920515,0.12412373550948878,0.10621178558876772,0.02446824945266556,-0.10927560543973255,0.08299877436026425,0.020240258036209952,-0.10918705538430135,-0.0989331636438006,0.05439932833270257,0.04301657723793705
2008-11-01,0.026695048679327166,0.07984052978513803,0.040453557983958235,0.03491072272405322,-0.07385810009831247,-0.05312192647419898,-0.03283457834039177,0.10803348559022752,-0.00800935570879734,-0.025529892064757212,-0.040064816444278104,0.028173852661848322
2008-12-01,-0.03185379211521651,0.09896204032073774,-0.03769326453196792,-0.02677192007089258,-0.09947246130679663,0.017979763889269893,-0.0006254562963936395,0.05043255757393353,-0.027444740292316826,0.027576181097817714,-0.12365409244156325,-0.018250158757117992
2009-01-01,0.04270089976282769,-0.03853538111816715,0.056366235794386245,0.030293143855381024,0.01226822530594369,-0.04350602629378667,-0.04114444903053803,-0.0411893102945921,-0.057558237103822615,-0.028557488406773242,0.04939146958440911,-0.017076833715065867
2009-02-01,0.044892401664392866,-0.022341763721503007,0.03930432341975379,0.03535420995224539,0.055685730702242614,-0.041670743464657725,-0.06128397191531593,0.0021009234566846937,-0.0015200543805906947,-0.025332802075262614,-0.012951853792670309,0.024731099364904453
2009-03-01,-0.04297601154771275,0.025983683633275377,-0.02668155184194254,-0.04416748672635395,0.0015905409026931254,0.0411635965138222,0.045439262525295135,0.02391065624014557,-0.06566050175239167,0.04963508967774599,-0.04587843356288608,-0.037817202928734715
2009-04-01,-0.05797406329634615,-0.023361534740611076,-0.0431204269031038,-0.00912153602824642,-0.026882632274125063,0.033686968926609925,0.06041231629541865,-0.024305791052962177,-0.053621035466537334,0.058196219287002436,0.017231010045130817,-0.04044425383307707
2009-05-01,-0.051643505036574215,-0.02030516287916895,-0.05540900910165676,-0.042216138880568924,0.004410270107836173,0.06207936170417554,0.050025541340502126,-0.030244588522844545,-0.059267258033985956,0.06311226048248134,0.040678863684975204,-0.08063783942749152
2009-06-01,-0.00195420629256543,-0.015333197259049086,0.007168376983428423,0.008093300207110065,0.008185674636901057,0.011879022774333694,-0.0031206018226713874,-0.018940240372033693,-0.0030266637387810023,-0.02248797853672767,0.01225013313980951,0.010252160400628662
2009-07-01,-0.03782949944403792,0.005220514103924225,-0.015936286071356713,0.04453803531637035,0.005009358563101869,-0.024085963436866593,0.044443735502158584,0.0024857462693207606,-0.0334959459325241,0.03899265523648501,0.010082583070704036,-0.026795207255376978
2009-08-01,-0.015386710396921332,0.02129567165605729,0.012824862278303137,0.01092602817655724,0.02899937613131966,0.008889315449432117,0.00895083737034403,0.02259610924312178,0.00978709781658978,0.014240633245159194,-0.013191087099692416,0.012640670761636403
2009-09-01,-0.022843896869079238,0.006274201375225494,-0.022425427734057646,0.022687741463517156,0.0021802739786949683,-0.030844350376506124,0.022719234328456454,0.004835549565611751,-0.023708525781084736,0.021745429066809246,0.029498213576621104,-0.015326581732419551
2009-10-01,0.0058558783512902635,-0.007189908979476154,-0.008832545207554606,-0.006491071237207888,-0.005462052406709897,0.005423781913759946,-0.002931525702441003,-0.009334396555471124,-0.006380586758033837,0.025277517640054873,-0.0025341009925128727,-0.020505251105830194
2009-11-01,-0.012413707826443915,0.038488675738649905,-0.010373585388801513,0.011862437662217087,0.036792594052083925,-0.008863043494536234,0.011631312548569122,0.03937731180455105,-0.009962552966912662,-0.003432764755375279,0.04113424727843014,0.014326756977024086
2009-12-01,-0.013114398793749938,-0.09992705334222189,0.02656944599045336,0.013023343306983542,-0.07268236812113009,0.03414085488160829,0.01452414766378326,-0.106004562836858,0.026580197904279405,-0.003538993026140793,-0.06689519156534549,0.04971644165064445
2010-01-01,0.015267745802991797,0.015428308900115123,0.003099832771002388,-0.017984034487558965,0.017725442963800075,0.013481222035186017,-0.011881243360243876,0.01991971739009743,0.001910583007424246,0.03850900821627495,-0.0072850055639703155,-0.026257448435516223
2010-02-01,0.002651821725715955,0.011187222119854906,-0.0033836517416328503,-0.005148718788992969,0.010723851135044309,-0.005596584826554941,0.00025185237319082443,0.014789058087850384,-0.0033707470815472996,-0.021261985564042452,0.016116100873674682,-0.0038216438297798863
2010-03-01,-0.03183348430823684,-0.007856514108894892,-0.014408156266969887,0.03183223960149538,-0.02531360685697968,-0.01189914328582048,0.03241445423733778,-0.03423848480060673,-0.017071894637625658,-0.018116441769913148,0.057987603020990125,0.01857182754374984
2010-04-01,0.001349100086121389,-0.015845666059846965,0.01740148204555911,0.0010296853750132219,0.0070071544202299696,-0.006430010099072619,0.00484905035778673,0.011043806307146737,-0.004948274464899562,-0.014551672076179177,0.01678537553391307,0.003341650979123802
2010-05-01,-0.04519412265963319,0.016942699902114187,-0.03798827768786443,-0.035373918242832474,0.03907291985784759,0.02847115798253671,-0.029899182588414615,0.06938991628276858,0.03333912364189671,-0.00532394919864749,-0.04924705860791773,-0.03647723467162665
2010-06-01,0.004002111927856527,-0.02040817875886968,0.0068161314352761385,-0.0023754075401564542,0.014990485473455792,0.013329251695353046,-0.005569375924997169,0.023008498394983083,0.001396101631415851,0.018876361366979157,0.018813703014400465,-0.029550061418843233
2010-07-01,0.032972427064046544,-0.046967426277455614,0.025159457224961487,-0.026054366944434016,-0.012892403174629094,0.0008956321172775695,0.0315026295145541,-0.01943068569033162,-0.021708991046461505,-0.0013623461163182597,0.05430148831136539,0.02289800112994811
2010-08-01,-0.010902395432406661,-0.022767963318525354,-0.015207461488503975,0.014015435664277744,-0.025122666325659716,-0.02189920521205219,-0.00918683566873065,0.05235560064762294,0.015372165872581736,-0.004611533517040492,-0.023570614523544035,-0.025452682952156115
2010-09-01,0.03751012701295156,-0.02958404619908077,0.03056661534393843,-0.03685612409523291,-0.012575478035845496,0.06838952675705871,0.03833687908404486,-0.04931138024098404,-0.004863393877386919,-0.020603597203477698,0.03507079164850238,0.05649980528904055
2010-10-01,0.01584102542636706,-0.013191159500818048,0.006138659305915059,-0.01302176869955278,-0.008555910189534471,0.015452486953980122,0.025854252201819878,0.00168510756729736,-0.002689713985213705,0.0022993754127728036,0.030252534839695137,0.006235168814788555
2010-11-01,-0.010788049072176559,0.043170634523359445,-0.03161391765554096,0.018382728372654065,0.025799180467407607,-0.028212480175102805,-0.004439720381901915,-0.019251023531364216,0.04870498318233477,-0.027933527547736824,-0.0350898469379044,-0.025075145093243684
2010-12-01,0.024903875300043104,-0.00600544728383067,0.027799693656678594,-0.016769157800173653,0.0024518270835857856,0.02608718550724781,0.019597866616406386,-0.053121834970309006,-0.022721009161398662,-0.021885787192386357,0.06730765953604706,0.05573498112014996
2011-01-01,-0.002303943001260038,0.01522264947958041,-0.011080768734740596,-0.014502635102957866,0.007708959423464884,0.0034376698507751105,-0.010999762410432441,0.0017747596190877276,0.01386186743576222,0.024881419412600365,-0.0396174395212794,-0.0029018255979821822
2011-02-01,0.008227803692986766,-0.008646912979393549,0.011345137165760072,-0.006110245135580548,-0.009331519864311858,0.008776772522845972,0.00903154039146674,-0.02376449869764246,-0.009351317904353,-0.011088746925456859,0.009920809037214918,0.01902657689079006
2011-03-01,0.005674874140292432,0.006075906833655584,0.004064204491719762,0.00728001046969492,0.008136737755826833,-0.008546082411061426,-0.02393079953989225,-0.018051257180432184,0.015583561975303946,-0.0039243222824817195,-0.00390864025389642,0.005042944168434514
2011-04-01,0.01296836804191655,-0.02583394317682188,0.02585257039654415,-0.012269300612858565,-0.029011095019703247,0.05086332303402064,0.0104488189278691,7.682915302723098e-09,-0.021449666709331416,0.004629781648523853,0.04369631900150738,0.049208236806186634
2011-05-01,-0.011501379319581763,-0.023411911937218987,-0.015055908704316593,0.005596704914514501,0.024393770475436425,0.005996522428310292,-0.013855616139746361,0.03691195338324935,0.017675192544464372,0.011527472881046988,0.00031996060457707573,-0.010405783229940948
2011-06-01,0.0002561770118546883,0.0051117988926786505,0.00036370140620734805,0.00409043855550199,-0.004226143300804092,0.014213603303497652,0.006238456204513657,-0.014048719132881995,0.009725106494655666,-0.0010080986084438793,0.006192503019546874,3.9624141975318416e-05
2011-07-01,-0.01635842241776206,-0.007171222490277799,-0.03598055584409976,0.0034435530537343232,-0.0448186909851911,0.0537570999333072,-0.008330026056012794,0.0326059003497421,-0.02066792189505598,0.01995831745297356,-0.003002702382335252,-0.032497114419601354
2011-08-01,-0.03344646081600771,-0.020780058561636592,-0.007231709847097252,0.03195447407392527,-0.011980011616892636,0.017772189338351597,-0.024236938509771513,0.04705945654135012,0.008183632727699916,0.018136346901854485,-0.004416787729869223,-0.04278151698267551
2011-09-01,-0.03683462865837201,-0.03520050903345174,0.00017652275229659663,0.050619231186524685,0.0009260079269907882,-0.049451084489179155,0.016055050928575135,0.03206481872355027,-0.021043561412697837,0.057766980742113984,-0.07873227489426185,-0.04141505322444036
2011-10-01,-0.038957236680949144,-0.010221119063118051,-0.012627898016997244,-0.05070068837793494,0.006567992991210855,0.03179731428232983,-0.004314313800739264,-0.016457133189030564,0.028194342385740413,-0.02852780580475811,0.03789875952985986,0.0034119546293908446
2011-11-01,0.017356583201933957,0.0060505038083320094,0.027853059562837797,0.01245411854501167,0.001474398921987757,-0.0004780208739143337,-0.006919732228674545,0.014711222560517628,0.012440866295486817,0.004304885235289793,0.023412192013928673,-0.00281879999684516
2011-12-01,0.007299044902449933,-0.028976399091996688,0.01583412349608697,0.007536348395081913,0.021492185577760857,0.025690388138840017,0.013427464325031,-0.02678029077982814,-0.008892939030021136,-0.016931886770596927,-0.047947107880832236,0.052202264888267236
2012-01-01,-0.03313767571603828,0.01848370911331075,-0.018837499203524226,0.0031242994006025855,0.005604910192527481,-0.04976142682531449,0.014561380723509694,0.027842659064105324,0.016918430530965978,-0.016806959219554475,-0.01381916155362987,-0.019592673433699154
2012-02-01,-0.013364291838018237,-0.01942136391545163,0.009188187138171083,-0.02168757071641991,-0.038788322339494787,0.03002136488246521,0.002596739938622437,-0.017655134155804924,0.02448425560331304,0.012251840199833238,-0.041228569121915595,-0.03664565703671146
2012-03-01,0.002104238499714116,-0.021280239272401705,0.019176569093891736,-0.00779575006530712,0.0192939426809819,-0.01454286188479059,-0.002018148226922014,-0.03116246669551539,0.018928073176722796,-0.002883323527704754,-0.00338335969368072,-0.0102602457504953
2012-04-01,0.022879386907091438,0.03327920555662586,0.009044920190690095,0.02691981333521445,-0.03165532264581355,0.015567474570100413,-0.020226155334356562,0.029398094275548278,0.012315675067150048,-0.0404166557181047,-0.016641734531480677,0.0006795587688973664
2012-05-01,0.05206693240736024,0.03934121840301938,0.06577065543178774,0.027566125068623142,0.01758123885070168,0.07170195978128158,-0.054604916894483366,0.01707736575834252,0.07063797683607008,-0.031244613262311493,0.0614867928175112,0.006923030132958349
2012-06-01,-0.0262344069232863,0.005825541640793109,0.020302054633698708,-0.05386208080723641,0.058874786517238153,-0.011565186242903277,0.022128547050306254,-0.01896133213268389,0.012879277914484389,0.025417645063233008,-0.009836296942828409,-0.032390623906148226
2012-07-01,-0.0053287124888853074,-0.010452091365759624,0.04483091764206862,0.027386904766487932,0.021348192756257305,0.017011875571883526,0.008325774936268099,0.027800032382124702,0.013866274390714303,0.01380831783516936,0.005491742862682608,0.007316073625660503
2012-08-01,-0.017088464412197774,0.03298245509847124,0.023505875678969165,0.0036719367417461686,0.020440317506995372,-0.013979881043074136,0.0005860303806999057,-0.00354341499516864,0.018712258542499135,0.025221481868413626,-0.01688832940511181,-0.0024553937885216466
2012-09-01,-0.01600560259033804,-0.009653715419509804,0.02207270192299263,0.015261670215357313,-0.014043907007338378,-0.02023560387180055,0.018123108253270334,-0.003264843019275171,0.0052625902940130875,0.002536327115614176,-0.02486817805928964,0.02525000065646064
2012-10-01,-0.007368613213480159,0.013763986727836455,0.029010191352088974,-0.0008937969260470833,-0.010472725612213065,-0.021940965964528908,-0.001584579755606235,-0.01735311227953877,0.03666584060263884,-0.00712137925121226,-0.02125088004315353,0.025613246188186337
2012-11-01,-0.002185787277490928,0.03239934983263648,0.03230902346196126,8.935769854021655e-05,-0.007445873127221143,0.019651521134229674,0.003519774944158971,0.00417304409050726,0.03625568489333716,0.0016966863039148926,0.01259956154981589,0.037864427518803
2012-12-01,-0.023291898099315016,0.032509031153773786,0.009812421733366125,0.021243575557204897,-0.024651631171138305,0.01591878261601876,0.030682060313961895,-0.024564272211876216,0.035799912377886774,0.03612440489505685,0.0001413820419003683,0.02489754836514336
2013-01-01,-0.00826495105579807,0.04327175052360922,0.002567013875164693,0.01355573411727673,-0.03347666129199875,0.06055213332310612,0.01745044795063255,-0.025875521779912397,0.04146808730141943,0.01131146804861463,0.026769477949467622,0.06130580420649687
2013-02-01,0.022764639025056314,-0.030074676599481293,0.021086835277490425,-0.021102280808829692,-0.014446530123755472,0.015436672639035363,-0.0030489910635872184,0.001020953393595196,0.035916791648863716,0.02783528852841462,-0.023657652635448705,-0.019477507770315892
2013-03-01,0.006079994744040501,-0.006927275983538242,0.033148829742295965,0.008864833156561967,-0.0005776093772657223,0.005424772066138054,0.014198430990880981,0.004013852885202642,0.028576117825164775,0.025790126404274104,-0.024800127916918206,0.021443427018982643
2013-04-01,-0.013821913530170678,0.013771045329652063,0.031644363425369304,0.016573140625926467,0.032846959290390554,-0.007922502135822273,0.015560529281023925,0.01365169469362305,0.01902300986253651,0.04348367301543872,-0.017055732192067883,0.028200989562834858
2013-05-01,0.020163664300588417,-0.036774516769653286,0.07572188536482126,0.0005997576782448737,-0.06367118319270396,0.055600036355241085,-0.01674024191530703,-0.07567701672583155,0.07205393185381709,-0.002509044460000953,0.01657855095564561,0.06110607846373939
2013-06-01,0.02756770779144161,-0.01972558013162038,0.0356158914463338,-0.022358173641150215,-0.013350936811395077,-0.032219204000882885,-0.03195786572268155,-0.08257318698301969,0.0423040772736217,0.04242370950090508,-0.018146567366120803,-0.03287785978385084
2013-07-01,-0.02660208630250453,0.014777843182602871,-0.07763277766436438,0.0327970105109291,0.029798569625482364,-0.02895595536378469,0.02053853191463853,0.005022038288356728,0.018924207736101286,-0.0014280699905913831,0.00043763308569741215,-0.004510492132500875
2013-08-01,0.03279860563749345,-0.013698691690392346,-0.0473829891651747,-0.0002460953420908216,-0.020409235158692154,-0.019946159714730044,0.0032417670894500507,-0.0304286487104235,0.04649180290459883,-0.008334697576551468,0.012608042759315048,0.009292744118157812
2013-09-01,-0.0036458699945476148,0.024404525267981658,-0.009244638845213992,-0.007464478266204244,0.0019016988916815173,-0.012490793152425673,0.03953505359994609,0.024117202991534116,-0.0015614824117742003,0.04659095099240152,0.0034377729619982497,-0.03673653555490752
2013-10-01,0.0007477235661054885,0.0012132613251036011,-0.061811987973930727,-0.023472689312463383,-0.005432803764818167,0.007237905450156272,0.025150189851303528,0.01086716046352728,0.027077665501051843,-0.018802626119908007,0.010417076549226289,0.01920390221404844
2013-11-01,0.02748988785725667,-0.03550623402882711,-0.011262423164356676,0.02681760405641806,0.008948722763931927,-0.04117977674770148,0.01695434268825683,-0.02703498758283211,0.03926423916446919,-0.03715232107276152,0.03768553445697897,0.033406092984334904
2013-12-01,-0.03521325062967709,-0.03432871386547114,-0.06908762103295404,0.0005334089931642618,0.0019158353053446416,-0.0011346104592973114,-0.0006230435067648019,-0.041904253214013476,0.05375228269183924,-0.0034839459284324425,0.02127912763002761,0.034258400328164275
2014-01-01,-0.017326713888146862,-0.0020553586176798337,-0.042962451593401126,-0.025259969026090137,0.006709231841624486,0.0481592409924667,-0.050111275847639115,0.01605618400956509,0.09468528376596395,-0.01732297155170312,0.017362341731079315,-0.004726257308432587
2014-02-01,-0.002426031607972905,-0.015546736573159158,-0.013708002609498941,0.02325202722880695,0.020703768825339294,-0.017315023788974107,-0.03105970968457186,0.013697303923542176,0.03987243911280134,-0.017122348286573656,0.016477535608063424,-0.036738977920724225
2014-03-01,-0.00569813499971145,0.010984338855064267,-0.03454402718218591,-0.023013263967723855,-0.006386599179201928,0.022874674616302677,-0.06374830918617493,-0.007461269995722031,0.011359276099032065,0.03977920896859288,-0.017782670500567477,-0.029111424009390742
2014-04-01,0.013873239535087753,-0.0274366572783428,0.029068522141609158,0.006638443797253192,0.01131151146179269,-0.020271468782803104,-0.0035728886582734286,0.011846645830826917,-0.016043247437465727,-0.01604790717227352,0.009800785925143428,-0.019740068478286212
2014-05-01,0.014488059287414045,-0.013536694916058797,0.011590865351935752,0.007577510305654083,0.007824074871762374,-0.006574048773328766,0.0030399933804901107,0.026222074833926228,-0.016575212556492705,0.018323219185993656,-0.009175981200568811,-0.006558526653368657
2014-06-01,0.011874672674708295,-0.0040036530449293175,0.014438818451890736,-0.004534945410252449,-0.011375018029810625,0.008199338017122004,0.005723134923322718,0.005875536460036468,-0.03844178359066611,0.00935169439403599,-0.027207451017220743,0.015641630075510258
2014-07-01,-0.037713060821370804,0.014255685989604446,-0.014924992673986897,0.007773256768882527,0.01993122133301214,-0.02076509047487017,-0.03451956105711341,-0.008093518832138595,0.027235161633677903,0.00654923805176957,0.009489219392637386,0.029577857392609336
2014-08-01,-0.0102987073874909,-0.00919551759526431,0.02123151327360895,0.02092804396655334,0.012254189026513807,0.011123805946881069,0.021944680934047976,0.030709670551271835,-0.009737125569683522,-0.028541547329705777,0.01853653846224741,-0.016647246103115416
2014-09-01,-0.006049426328960813,0.07038610063127868,-0.02256906377577092,0.016947005817892716,0.008084028267493179,-0.06641791393226569,-0.018651916878072116,-0.049186811884306667,-0.005243421197230172,-0.005816372913992143,0.05454269135588572,0.042425548832475124
2014-10-01,-0.02103308618214155,-0.02218381666181491,0.021161049430068826,-0.03635051750614825,-0.0014062619435811568,-0.036183824790848286,-0.0328743729590049,0.023143753913334262,0.004915405184568652,-0.019073939804952426,0.025422650941910825,0.03393494470274584
2014-11-01,0.002322278721429319,-0.031073126002905127,0.04073691321041362,0.02937438146516944,0.03684128024741885,-0.03926516420291719,-0.004044156502150066,0.012094336507708442,0.0006002339004786819,-0.007325985490706402,0.03853969395981139,0.03909410386563301
2014-12-01,0.018417184743552986,-0.04285038615917404,0.03273514637907654,0.04184193973498722,0.11826067195580782,-0.021307759467653214,0.03359051436455491,0.0626523922323106,-0.027252668738325648,-0.032389831364633984,0.0914183482937763,-0.01077276842203946
2015-01-01,-0.022573548249100395,0.021926977340756756,0.046416914666429124,0.04098283423307817,-0.05741712870556454,0.0463752822866238,-0.04003618287655307,0.011388869605955048,0.05661249373087948,-0.0230923210694518,0.03740597970373303,-0.048988014439916884
2015-02-01,0.03648436761059641,0.005593793270564052,-0.009194853560130037,-0.017538685265162324,0.02080849372132751,-0.06350901857518024,0.010753295664814703,-0.016567785335587625,-0.08138858918692995,0.06627788628715871,-0.0006149998047432371,0.044853576691423716
2015-03-01,-0.03240812595181889,0.03787292582479256,0.021448242247415997,0.009185974439164687,-0.015210638420320294,-0.040323441972782995,-0.004753216234526358,-0.0239330598708131,0.023539832211929314,-0.0125369876140735,0.04111776365829569,0.03190723178691553
2015-04-01,-0.03689654503696241,-0.0020259780361848246,-0.035407679383999115,0.011413099267973651,0.02024721425834087,-0.0007118300789946105,-0.018133073087561923,0.017604051734850853,-0.002646384752084527,0.013762440003274267,-0.033433975267054675,-0.025424614163725625
2015-05-01,0.03182940194315341,-0.022935125383253204,0.05500546912703545,-0.006097080198655252,-0.016287757442908134,-0.011921871086573832,0.009749815421654066,-0.018018557328140207,0.018447579169051067,-0.011225909426641421,0.044326857694365326,0.04920832197577564
2015-06-01,0.024212203908131967,-0.00547950136506653,0.0062220499769794334,-0.031046164713288613,-0.02548183161712007,0.009049208235147618,-0.041912663142902436,-0.01256410373814667,0.0035884181059808516,-0.0007656196640493948,0.0020687646033083476,0.007159136951730767
2015-07-01,0.014242849465708165,-0.014669497035010899,0.04391998472375993,-0.011326192242068722,0.00853431955457172,0.029867883208878208,-0.010262366016882905,-0.009479532679066713,0.024634124162479124,-0.008851776842195343,0.011688936119478356,0.06359084821356253
2015-08-01,0.06005598592739666,0.004217880749842715,0.0037187725459586173,-0.071438087448115,0.007091640599930855,0.0730472672107943,-0.06294931841409628,-0.011512005118532983,0.043615773924905545,-0.04319532139566142,-0.005459369389736147,-0.04361377467409388
2015-09-01,0.04320512894541555,0.0033338104401299216,0.016127337764260126,-0.013164168991964974,0.006841104939006686,-0.01558869775485358,-0.03572263974643011,-0.008802154209275435,0.012097581699848753,-0.04406977335697248,-0.0014618564849552998,0.02168872149554958
2015-10-01,-0.023172442260479632,0.021661477005442676,-0.04506224807371403,0.06985051022823777,-0.0031365668529567347,-0.017966594361644116,0.08358064528190627,0.008009114012053065,-0.04313403569285775,0.04066617123453203,-0.007575640001126665,0.005989119536235288
2015-11-01,0.014147971924546088,0.011941091011653587,0.0005166046328554777,-0.027002364155891818,-0.0312098664119856,0.019377386066964767,-0.01165993545287382,-0.01097554034591507,0.014964288762759789,-0.014797112576223344,0.0235436690858787,-0.010822712639939462
