Date,equity_index_gdp,equity_index_cpi,equity_index_interest_rate,equity_index_exchange_rate,integrated_equity_index,government_bond_gdp,government_bond_cpi,government_bond_interest_rate,government_bond_exchange_rate,integrated_government_bond,currency_gdp,currency_cpi,currency_interest_rate,currency_exchange_rate,integrated_currency,integrated_gdp,integrated_cpi,integrated_interest_rate,integrated_exchange_rate,integrated_global_macro
2007-04-01,0.04327097496364514,0.053517765462666164,-0.056756801745686224,-0.06214485544328307,0.006096250766427215,-0.012906031779738869,0.0272671762987896,0.0007260265047836246,0.020679419121727143,0.019270461913446064,0.01566347152524963,-0.012054815051584388,0.02880885572301372,0.012993142533289476,0.03794663588255923,0.02196006757064291,0.041700364537389574,-0.007918746671927704,-0.0051685134136431315,0.04663427212188762
2007-05-01,-0.01476233320600634,-0.0051633838753767465,-0.04779573784895236,0.012297640064917919,-0.045464804165518555,-0.04941006695125157,-0.055417316225569044,0.03130008075185096,-0.004943835113939609,-0.025741297807522937,0.02401606146691728,0.0160786881024346,0.017678041328084794,0.01876696489564182,0.03380926278815847,-0.03132093770168718,-0.014632974977256411,0.021616720816613644,0.03903358654445715,0.0026030073554127522
2007-06-01,0.008239661405171399,-0.01816487342699367,0.0178725564122467,-0.05728827959220005,-0.0201437011323724,-0.03100389782054644,0.021719488108194795,0.04430932195757399,-0.03897695121957407,0.0059985551613549555,-0.02482726962892849,0.008786107877578095,0.01451603313333913,0.019458475325745305,0.0030290545366095005,-0.037569048355976895,0.018259482743288813,0.06508846856194993,-0.0632903797027334,-0.0139603211402183
2007-07-01,0.01655820040472803,-0.0644892774929193,-0.006024998283373403,-0.03356028615542425,-0.040894626542272425,0.01864939332750348,-0.021241786435143413,-0.02167771294838562,0.009524447307375792,0.0016040370274356544,-0.019336866884083984,-0.0032103285526479306,-0.01952668574703465,-0.011719364708095715,-0.021628869118963622,0.009609575349877724,-0.029564430503035154,-0.029482460132367782,-0.015096663504571084,-0.018901667777383325
2007-08-01,-0.01791519582460991,-0.03946119040780994,0.017885826243890506,-0.004931839345949598,-0.02029865818580645,0.036351699571440244,0.042168302756224615,-0.023901683066678895,-0.0065320768778532965,0.03714181142354004,-0.04666607488245242,-0.014693250225919934,0.0010927908716270003,-0.039674826869135815,-0.04459604358246298,-0.0021637422268318274,0.012023818074478686,-0.009495279898939408,-0.0314616870562595,-0.018362723566840003
2007-09-01,0.05391717142734043,0.06736958671274228,-0.012571042740134264,-0.08695207338848908,0.024742224641911073,-0.0013111887625912048,-0.024455622815058337,0.010256090587146908,0.006048574772578083,-0.002223561505356013,0.02338261953403954,0.0006430744558696174,0.06488206587887145,0.0386702681409013,0.07388360066973156,0.05148240608957943,0.010056213254464503,0.0387647018107637,0.004402664378031414,0.06512016478200612
2007-10-01,0.010284645065315472,0.033767975942262766,-0.016237462199158743,-0.07318848992311885,-0.04082418694386017,0.02248153469826047,-0.001980408241210389,-0.001997093227171856,0.0026742493021439276,0.021216222087088576,-0.013750296277625033,0.005382787216917765,0.027011698223616345,0.08204837438804875,0.04670660106754026,0.013245652500248449,0.03490285271913515,0.01788204864266404,0.00879290149102592,0.054029311533248664
2007-11-01,0.036612399161693905,-0.033875037487769516,0.06653478559214664,0.016207062686073668,0.05797421376736151,0.035130239253377424,0.07630462087214715,-0.035815525339196096,-0.01439869678961375,0.051329370027142475,0.03222009394084367,0.02341178377838716,-0.021738811985240067,-0.005969394210109454,0.01674323952155212,0.07061061630225601,0.08019066328102159,-0.011679325317125958,-0.021997235296526516,0.08904233318170933
2007-12-01,0.006521068307395111,0.0010904404193889544,0.0297172271179966,-0.013145712465493696,0.010045403700488544,0.004192613442126345,0.009617975515188828,0.024956378562383773,-0.027631921278218275,0.025313997975763197,-0.0007112049744098236,-0.0060331011418123925,0.04293800220776618,0.11437024662006243,0.08489044059142707,0.022975339769760465,0.020238691507493505,0.06364028560648338,0.062088797351120266,0.10146488269340773
2008-01-01,0.005710869356288441,0.07184586167461099,0.011829992437331231,0.07289481324593125,0.07657621828607536,-0.019054841840927705,-0.030069987488363894,-0.04970891536874785,-0.03226766790141815,-0.04923012361396452,0.036166091747924,0.05217758143855405,0.006138906001565467,0.014741254427933724,0.049617021864495785,0.03948715176742354,0.05730413571259963,-0.029159543416253562,0.08051213088836497,0.07697756538402803
2008-02-01,0.04134826414813414,-0.03371122334926435,0.0037687854376600074,-0.04034195297163597,-0.02768951730912845,-0.007364616356598641,-0.03373163216342264,0.024032997580138497,0.01988767382986324,0.0036934005932512753,0.05579271093168064,0.07453479554191733,-0.02484148824430511,0.058945403538324614,0.07161656447643339,0.054545896254377356,-0.009742228666174847,-0.03319164575242068,0.010007063600564076,0.02781600813535064
2008-03-01,-0.06696635520531798,0.010435567047359208,-0.07016730499452276,0.033209506252973794,-0.02154563660083977,-0.02599037208579804,-0.03730297659533908,0.02768075315129643,0.05268170025844565,0.0037436010501813027,0.0012035557245308876,0.029189531654624908,-0.0010296669722511754,0.06752700875589068,0.048975257302799995,-0.007243748021092932,-0.013198386287596245,-0.0553922651344454,0.046148162631361844,-0.011006913402924706
2008-04-01,0.021223325198939946,-0.041081834836447895,0.06132482838919543,-0.051870002850121215,-0.029911651944272463,-0.040262395963116315,-0.0021987672435109305,-0.039844648263624625,-0.0064067117322548,-0.05926318433383399,0.017047013293663593,0.02506959011330737,0.018562911850044304,-0.012900564421026226,0.023922135735439512,-0.021750357700445682,-0.03158085599461028,0.0709313500671289,-0.047010955463438996,-0.037800652828820364
2008-05-01,0.00246283020452894,-0.02994570877775733,0.02768346753703476,-0.03950158443171985,-0.033770131115173206,-0.0006963087582786231,-0.016468075309820366,-0.021664457736096352,-0.024681994357770576,-0.025580504560952965,0.009140436327695818,0.008531828156671997,0.01380500529413373,0.029415736163516903,0.035211797070820096,-0.012024064034226905,-0.02319681105250104,0.039522776992541406,-0.0351718398061301,-0.028270991559810568
2008-06-01,0.057488979153166725,0.06465153398577428,-0.06403455725783538,0.04945230432324454,0.06896024825762297,-0.04858963062959178,0.040100084529239924,0.03026499988121308,-0.02528392658841804,-0.002625468163148458,0.013675469751435422,0.03494927458736944,0.008432768848232762,0.034144588068280655,0.043909895451867444,0.021582373041125213,0.09049509535869779,0.004418523888016468,0.02795313568881937,0.08321738968401803
2008-07-01,-0.011345335942611855,0.02409108704781109,0.0706768449668917,0.033787343487331215,0.027498318848930295,0.0034863535392657724,-0.03465909697461582,0.004574701022838876,-0.009878774094780846,-0.026958583306230213,-0.0029373168468199208,0.04789053565508902,0.0349707928989004,0.008951876960231296,0.04759004224395742,-0.0009387942201614165,0.043930193695215246,0.055654115479771595,0.04426670124921375,0.04437885643503577
2008-08-01,0.006702948327303527,0.031927108056490135,0.04327203822253092,0.05507623398190675,0.036356986317034094,0.010369656133390625,-0.018830919621364284,-0.010953595714367386,-0.015423106194809534,-0.049286015642919144,-0.04326480174761791,-0.07358611945094228,-0.02855996202014737,-0.014987625325671973,-0.077764662113616,-0.03492103868166106,-0.019687857388857224,-0.03168311332829997,0.012825705902994644,-0.02969485509396748
2008-09-01,0.06978383576675791,0.0791906162109197,0.04420466348404242,0.026849099666366102,0.07640347838737402,0.0021080859279195285,0.013499149238031395,-0.03055513491918794,0.03539203430510698,0.032503571197539,0.01009528567755122,-0.07126524724184809,-0.09351945040246837,-0.05314955819458922,-0.09653878141444415,0.052191862508875246,0.04701898597431272,-0.10456220572194556,-0.033200014487359576,0.012895235287011335
2008-10-01,0.10891732263046829,0.10621178558876772,0.08299877436026425,-0.0989331636438006,0.1057660160416594,-0.014900007725920515,0.02446824945266556,0.020240258036209952,0.05439932833270257,0.13341874262805895,0.12412373550948878,-0.10927560543973255,-0.10918705538430135,0.04301657723793705,-0.0318219359721958,0.10381150156985712,0.06805456943707046,-0.039177338663509045,-0.010114388346942373,0.10044938647512278
2008-11-01,0.026695048679327166,0.03491072272405322,-0.03283457834039177,-0.025529892064757212,0.028846493289022248,0.07984052978513803,-0.07385810009831247,0.10803348559022752,-0.040064816444278104,0.08696006724215047,0.040453557983958235,-0.05312192647419898,-0.00800935570879734,0.028173852661848322,0.0041081540687880076,0.035705024155490116,-0.007336896664017273,-0.012553796857511984,-0.00022114093150253712,0.02390050102414072
2008-12-01,-0.03185379211521651,-0.02677192007089258,-0.0006254562963936395,0.027576181097817714,-0.027330437562543306,0.09896204032073774,-0.09947246130679663,0.05043255757393353,-0.12365409244156325,-0.021842114937847882,-0.03769326453196792,0.017979763889269893,-0.027444740292316826,-0.018250158757117992,-0.08895957273699534,-0.01667277325819383,-0.08176987865932614,-0.07832066902302551,-0.08913147521408575,-0.062191635345185486
2009-01-01,0.04270089976282769,0.030293143855381024,-0.04114444903053803,-0.028557488406773242,0.03458170297709802,-0.03853538111816715,0.01226822530594369,-0.0411893102945921,0.04939146958440911,-0.03403440479874275,0.056366235794386245,-0.04350602629378667,-0.057558237103822615,-0.017076833715065867,-0.022096376132290103,0.02336803961494324,0.032790725995744015,-0.08571640137472224,0.013789085378735088,0.006993997901401428
2009-02-01,0.044892401664392866,0.03535420995224539,-0.06128397191531593,-0.025332802075262614,0.04014361620421647,-0.022341763721503007,0.055685730702242614,0.0021009234566846937,-0.012951853792670309,-0.004181754189299487,0.03930432341975379,-0.041670743464657725,-0.0015200543805906947,0.024731099364904453,0.024527499888535993,0.04410572131618711,-0.027437007714501194,0.009947542779719515,-0.017953277050365788,0.034547841290591796
2009-03-01,-0.04297601154771275,-0.04416748672635395,0.045439262525295135,0.04963508967774599,-0.0348476010802409,0.025983683633275377,0.0015905409026931254,0.02391065624014557,-0.04587843356288608,0.014950153166378597,-0.02668155184194254,0.0411635965138222,-0.06566050175239167,-0.037817202928734715,-0.0372705488313033,-0.018180993423620458,0.005625884108766817,0.031484411337177755,-0.02790155997641684,-0.01171209394444132
2009-04-01,-0.05797406329634615,-0.00912153602824642,0.06041231629541865,0.058196219287002436,-0.011381933206333218,-0.023361534740611076,-0.026882632274125063,-0.024305791052962177,0.017231010045130817,-0.025949559682292667,-0.0431204269031038,0.033686968926609925,-0.053621035466537334,-0.04044425383307707,-0.049305698668637134,-0.06110954010034212,0.003758250560173917,-0.018685870158126446,0.0378331255792174,-0.05865379220650598
2009-05-01,-0.051643505036574215,-0.042216138880568924,0.050025541340502126,0.06311226048248134,-0.0368034480242816,-0.02030516287916895,0.004410270107836173,-0.030244588522844545,0.040678863684975204,-0.012884538456498762,-0.05540900910165676,0.06207936170417554,-0.059267258033985956,-0.08063783942749152,-0.06320799306819236,-0.05643383065291174,0.055378751246356064,-0.012716143612962085,-0.028045911764191803,-0.062592460617342
2009-06-01,-0.00195420629256543,0.008093300207110065,-0.0031206018226713874,-0.02248797853672767,-0.031414913067344154,-0.015333197259049086,0.008185674636901057,-0.018940240372033693,0.01225013313980951,-0.011490055432678779,0.007168376983428423,0.011879022774333694,-0.0030266637387810023,0.010252160400628662,0.006400451550430461,-4.119484247637717e-05,0.021415250308250193,-0.027422398321447147,-0.004819370805713009,-0.0002004528991840643
2009-07-01,-0.03782949944403792,0.04453803531637035,0.044443735502158584,0.03899265523648501,0.06686926485574686,0.005220514103924225,0.005009358563101869,0.0024857462693207606,0.010082583070704036,0.00781596638340289,-0.015936286071356713,-0.024085963436866593,-0.0334959459325241,-0.026795207255376978,-0.0256921916299964,-0.028067091508747415,0.048008633499611264,0.030929041087063215,-0.006392807700976807,-0.014612913431701631
2009-08-01,-0.015386710396921332,0.01092602817655724,0.00895083737034403,0.014240633245159194,0.0011558150646344431,0.02129567165605729,0.02899937613131966,0.02259610924312178,-0.013191087099692416,0.02537413178547016,0.012824862278303137,0.008889315449432117,0.00978709781658978,0.012640670761636403,0.011655687473451876,-0.0031104213721213614,0.03371456303661459,0.03277564806462594,0.020437278875734925,0.016428562556813953
2009-09-01,-0.022843896869079238,0.022687741463517156,0.022719234328456454,0.021745429066809246,0.032517204808307644,0.006274201375225494,0.0021802739786949683,0.004835549565611751,0.029498213576621104,0.009941692977115963,-0.022425427734057646,-0.030844350376506124,-0.023708525781084736,-0.015326581732419551,-0.02453483229346426,-0.022429096029639523,0.007757134138582246,0.010191069255494822,-0.009240162137162751,-0.021993464800983843
2009-10-01,0.0058558783512902635,-0.006491071237207888,-0.002931525702441003,0.025277517640054873,0.016084437747547697,-0.007189908979476154,-0.005462052406709897,-0.009334396555471124,-0.0025341009925128727,-0.007684197972634365,-0.008832545207554606,0.005423781913759946,-0.006380586758033837,-0.020505251105830194,-0.007138617568037983,-0.0010281879577393159,-0.0061974539289278525,-0.020637126832470962,0.002863542586186184,-0.007439128367852622
2009-11-01,-0.012413707826443915,0.011862437662217087,0.011631312548569122,-0.003432764755375279,0.013054246576279644,0.038488675738649905,0.036792594052083925,0.03937731180455105,0.04113424727843014,0.041478625656704654,-0.010373585388801513,-0.008863043494536234,-0.009962552966912662,0.014326756977024086,-0.007905786128900345,-0.00826945302551126,0.02032719316621931,0.016552308908608305,0.008983682149010266,0.004843615439873701
2009-12-01,-0.013114398793749938,0.013023343306983542,0.01452414766378326,-0.003538993026140793,0.015446799350440472,-0.09992705334222189,-0.07268236812113009,-0.106004562836858,-0.06689519156534549,-0.109592272207663,0.02656944599045336,0.03414085488160829,0.026580197904279405,0.04971644165064445,0.03807820966007691,-0.045942665682844906,-0.040402166368556765,-0.08293131575126049,0.0020887781404499745,-0.08193567082103531
2010-01-01,0.015267745802991797,-0.017984034487558965,-0.011881243360243876,0.03850900821627495,0.006706390673078725,0.015428308900115123,0.017725442963800075,0.01991971739009743,-0.0072850055639703155,0.013844506597075763,0.003099832771002388,0.013481222035186017,0.001910583007424246,-0.026257448435516223,-0.002276664785841333,0.01904086763449691,0.005775639359645024,0.012894218571537157,-0.008440276808513504,0.016890601675056932
2010-02-01,0.002651821725715955,-0.005148718788992969,0.00025185237319082443,-0.021261985564042452,-0.007643343043062018,0.011187222119854906,0.010723851135044309,0.014789058087850384,0.016116100873674682,0.014076084881139416,-0.0033836517416328503,-0.005596584826554941,-0.0033707470815472996,-0.0038216438297798863,-0.0059831733238719055,0.007103711090751906,-0.00016331101658127885,0.013681439968582057,-0.005090430495770391,0.008975736729283361
