BCOMSBTR Index Settings Total Return Analysis,,,,,,
Range01/31/1961 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 743 Month Holding Period Chart,,,,,,
Bloomberg Sugar Subindex Total Return Max Cuml Total Return 1003.8704% On 11/29/1974,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
1/29/2021,167.11,--,-13.91%,-14.70%,2.20%,2.20%
,,,,,,
12/31/2020,163.51,--,-15.77%,-16.53%,6.76%,6.76%
11/30/2020,153.15,--,-21.10%,-21.82%,1.05%,1.05%
10/30/2020,151.56,--,-21.92%,-22.63%,6.30%,6.30%
,,,,,,
9/30/2020,142.57,--,-26.55%,-27.22%,1.03%,1.03%
8/31/2020,141.13,--,-27.30%,-27.96%,0.17%,0.17%
7/31/2020,140.89,--,-27.42%,-28.08%,5.70%,5.70%
,,,,,,
6/30/2020,133.3,--,-31.33%,-31.96%,8.51%,8.51%
5/29/2020,122.85,--,-36.71%,-37.29%,5.22%,5.22%
4/30/2020,116.76,--,-39.85%,-40.40%,-1.24%,-1.24%
,,,,,,
3/31/2020,118.22,--,-39.10%,-39.65%,-26.27%,-26.27%
2/28/2020,160.35,--,-17.40%,-18.15%,-0.50%,-0.50%
1/31/2020,161.15,--,-16.98%,-17.74%,9.01%,9.01%
,,,,,,
12/31/2019,147.83,--,-23.85%,-24.54%,3.85%,3.85%
11/29/2019,142.35,--,-26.67%,-27.34%,3.82%,3.82%
10/31/2019,137.11,--,-29.37%,-30.01%,-1.20%,-1.20%
,,,,,,
9/30/2019,138.78,--,-28.51%,-29.16%,3.88%,3.88%
8/30/2019,133.6,--,-31.18%,-31.80%,-8.61%,-8.61%
7/31/2019,146.18,--,-24.69%,-25.38%,-3.06%,-3.06%
,,,,,,
6/28/2019,150.8,--,-22.32%,-23.02%,2.40%,2.40%
5/31/2019,147.26,--,-24.14%,-24.83%,-1.75%,-1.75%
4/30/2019,149.88,--,-22.79%,-23.49%,-2.33%,-2.33%
,,,,,,
3/29/2019,153.46,--,-20.95%,-21.66%,-1.77%,-1.77%
2/28/2019,156.22,--,-19.53%,-20.26%,1.57%,1.57%
1/31/2019,153.8,--,-20.77%,-21.49%,6.04%,6.04%
,,,,,,
12/31/2018,145.04,--,-25.28%,-25.96%,-6.11%,-6.11%
11/30/2018,154.49,--,-20.42%,-21.14%,-2.46%,-2.46%
10/31/2018,158.39,--,-18.41%,-19.15%,18.01%,18.01%
,,,,,,
9/28/2018,134.22,--,-30.86%,-31.49%,-1.03%,-1.03%
8/31/2018,135.62,--,-30.14%,-30.77%,0.65%,0.65%
7/31/2018,134.74,--,-30.59%,-31.22%,-13.73%,-13.73%
,,,,,,
6/29/2018,156.18,--,-19.54%,-20.28%,-6.25%,-6.25%
5/31/2018,166.59,--,-14.18%,-14.96%,9.03%,9.03%
4/30/2018,152.8,--,-21.28%,-22.00%,-5.18%,-5.18%
,,,,,,
3/30/2018,161.14,--,-16.99%,-17.74%,-7.57%,-7.57%
2/28/2018,174.34,--,-10.19%,-11.00%,1.69%,1.69%
1/31/2018,171.45,--,-11.68%,-12.48%,-12.62%,-12.62%
,,,,,,
12/29/2017,196.2,--,1.07%,0.16%,0.64%,0.64%
11/30/2017,194.96,--,0.43%,-0.48%,2.41%,2.41%
10/31/2017,190.37,--,-1.93%,-2.82%,4.64%,4.64%
,,,,,,
9/29/2017,181.93,--,-6.28%,-7.13%,-5.55%,-5.55%
8/31/2017,192.62,--,-0.77%,-1.67%,-3.33%,-3.33%
7/31/2017,199.27,--,2.66%,1.72%,8.06%,8.06%
,,,,,,
6/30/2017,184.4,--,-5.01%,-5.87%,-8.35%,-8.35%
5/31/2017,201.2,--,3.65%,2.71%,-7.74%,-7.74%
4/28/2017,218.07,--,12.34%,11.32%,-3.71%,-3.71%
,,,,,,
3/31/2017,226.47,--,16.67%,15.61%,-12.79%,-12.79%
2/28/2017,259.69,--,33.78%,32.56%,-5.82%,-5.82%
1/31/2017,275.73,--,42.04%,40.75%,4.87%,4.87%
,,,,,,
12/30/2016,262.93,--,35.45%,34.22%,-1.47%,-1.47%
11/30/2016,266.86,--,37.47%,36.22%,-8.13%,-8.13%
10/31/2016,290.46,--,49.63%,48.27%,-6.19%,-6.19%
,,,,,,
9/30/2016,309.63,--,59.51%,58.06%,11.27%,11.27%
8/31/2016,278.28,--,43.36%,42.05%,5.33%,5.33%
7/29/2016,264.19,--,36.10%,34.86%,-6.27%,-6.27%
,,,,,,
6/30/2016,281.88,--,45.21%,43.89%,15.84%,15.84%
5/31/2016,243.34,--,25.36%,24.22%,7.20%,7.20%
4/29/2016,227.01,--,16.95%,15.88%,4.64%,4.64%
,,,,,,
3/31/2016,216.95,--,11.76%,10.75%,6.92%,6.92%
2/29/2016,202.9,--,4.53%,3.58%,9.92%,9.92%
1/29/2016,184.58,--,-4.91%,-5.78%,-13.76%,-13.76%
,,,,,,
12/31/2015,214.04,--,10.26%,9.26%,2.10%,2.10%
11/30/2015,209.64,--,8.00%,7.02%,2.83%,2.83%
