BCOMCLTR Index Settings Total Return Analysis,,,,,,
Range01/31/1984 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 467 Month Holding Period Chart,,,,,,
Bloomberg WTI Crude Oil Subindex Total Return Max Cuml Total Return 4870.1695% On 06/30/2008,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
9/30/1997,196.87,--,500.48%,513.01%,7.78%,7.78%
8/29/1997,182.66,--,457.16%,468.78%,-2.98%,-2.98%
7/31/1997,188.28,--,474.29%,486.27%,1.96%,1.96%
,,,,,,
6/30/1997,184.67,--,463.27%,475.02%,-7.09%,-7.09%
5/30/1997,198.75,--,506.23%,518.87%,3.76%,3.76%
4/30/1997,191.55,--,484.28%,496.46%,-1.25%,-1.25%
,,,,,,
3/31/1997,193.97,--,491.65%,503.98%,2.30%,2.30%
2/28/1997,189.61,--,478.34%,490.40%,-14.78%,-14.78%
1/31/1997,222.5,--,578.67%,592.82%,-3.90%,-3.90%
,,,,,,
12/31/1996,231.53,--,606.20%,620.93%,9.56%,9.56%
11/29/1996,211.32,--,544.56%,558.00%,5.10%,5.10%
10/31/1996,201.05,--,513.26%,526.05%,-1.09%,-1.09%
,,,,,,
9/30/1996,203.27,--,520.01%,532.94%,12.79%,12.79%
8/30/1996,180.21,--,449.69%,461.15%,12.34%,12.34%
7/31/1996,160.42,--,389.32%,399.53%,2.07%,2.07%
,,,,,,
6/28/1996,157.16,--,379.39%,389.39%,9.22%,9.22%
5/31/1996,143.89,--,338.91%,348.06%,-2.00%,-2.00%
4/30/1996,146.83,--,347.85%,357.19%,11.55%,11.55%
,,,,,,
3/29/1996,131.62,--,301.47%,309.85%,15.15%,15.15%
2/29/1996,114.31,--,248.66%,255.93%,10.29%,10.29%
1/31/1996,103.64,--,216.13%,222.72%,-6.49%,-6.49%
,,,,,,
12/29/1995,110.83,--,238.05%,245.10%,8.66%,8.66%
11/30/1995,102,--,211.11%,217.60%,4.95%,4.95%
10/31/1995,97.18,--,196.43%,202.61%,1.56%,1.56%
,,,,,,
9/29/1995,95.69,--,191.87%,197.96%,0.32%,0.32%
8/31/1995,95.39,--,190.95%,197.02%,2.45%,2.45%
7/31/1995,93.1,--,183.99%,189.91%,2.28%,2.28%
,,,,,,
6/30/1995,91.03,--,177.67%,183.46%,-6.69%,-6.69%
5/31/1995,97.56,--,197.57%,203.78%,-5.29%,-5.29%
4/28/1995,103.01,--,214.19%,220.74%,6.89%,6.89%
,,,,,,
3/31/1995,96.37,--,193.95%,200.08%,4.99%,4.99%
2/28/1995,91.79,--,179.99%,185.83%,2.07%,2.07%
1/31/1995,89.93,--,174.32%,180.04%,4.37%,4.37%
,,,,,,
12/30/1994,86.17,--,162.84%,168.32%,-1.95%,-1.95%
11/30/1994,87.88,--,168.07%,173.66%,0.61%,0.61%
10/31/1994,87.35,--,166.45%,172.00%,-2.61%,-2.61%
,,,,,,
9/30/1994,89.69,--,173.58%,179.29%,5.07%,5.07%
8/31/1994,85.36,--,160.38%,165.81%,-11.32%,-11.32%
7/29/1994,96.26,--,193.61%,199.74%,8.18%,8.18%
,,,,,,
6/30/1994,88.98,--,171.42%,177.08%,7.99%,7.99%
5/31/1994,82.4,--,151.33%,156.57%,9.97%,9.97%
4/29/1994,74.93,--,128.54%,133.30%,13.56%,13.56%
,,,,,,
3/31/1994,65.98,--,101.25%,105.44%,1.33%,1.33%
2/28/1994,65.11,--,98.60%,102.75%,-5.23%,-5.23%
